"TIME","GEO","CITIZEN","SEX","AGE","ASYL_APP","UNIT","Value","Flag and Footnotes"
"2012","France","CL","Males","Total","First time applicant","Person","0",""
"2012","France","CL","Females","Total","First time applicant","Person","5",""
"2012","France","CO","Total","Total","First time applicant","Person","80",""
"2012","France","CO","Males","Total","First time applicant","Person","50",""
"2012","France","CO","Females","Total","First time applicant","Person","30",""
"2012","France","EC","Total","Total","First time applicant","Person","0",""
"2012","France","EC","Males","Total","First time applicant","Person","0",""
"2012","France","EC","Females","Total","First time applicant","Person","0",""
"2012","France","GY","Total","Total","First time applicant","Person","50",""
"2012","France","GY","Males","Total","First time applicant","Person","30",""
"2012","France","GY","Females","Total","First time applicant","Person","20",""
"2012","France","PY","Total","Total","First time applicant","Person","5",""
"2012","France","PY","Males","Total","First time applicant","Person","0",""
"2012","France","PY","Females","Total","First time applicant","Person","0",""
"2012","France","PE","Total","Total","First time applicant","Person","80",""
"2012","France","PE","Males","Total","First time applicant","Person","50",""
"2012","France","PE","Females","Total","First time applicant","Person","30",""
"2012","France","SR","Total","Total","First time applicant","Person","0",""
"2012","France","SR","Males","Total","First time applicant","Person","0",""
"2012","France","SR","Females","Total","First time applicant","Person","0",""
"2012","France","UY","Total","Total","First time applicant","Person","0",""
"2012","France","UY","Males","Total","First time applicant","Person","0",""
"2012","France","UY","Females","Total","First time applicant","Person","0",""
"2012","France","VE","Total","Total","First time applicant","Person","10",""
"2012","France","VE","Males","Total","First time applicant","Person","5",""
"2012","France","VE","Females","Total","First time applicant","Person","5",""
"2012","France","KZ","Total","Total","First time applicant","Person","185",""
"2012","France","KZ","Males","Total","First time applicant","Person","85",""
"2012","France","KZ","Females","Total","First time applicant","Person","100",""
"2012","France","KG","Total","Total","First time applicant","Person","85",""
"2012","France","KG","Males","Total","First time applicant","Person","45",""
"2012","France","KG","Females","Total","First time applicant","Person","40",""
"2012","France","TJ","Total","Total","First time applicant","Person","10",""
"2012","France","TJ","Males","Total","First time applicant","Person","5",""
"2012","France","TJ","Females","Total","First time applicant","Person","5",""
"2012","France","TM","Total","Total","First time applicant","Person","0",""
"2012","France","TM","Males","Total","First time applicant","Person","0",""
"2012","France","TM","Females","Total","First time applicant","Person","0",""
"2012","France","UZ","Total","Total","First time applicant","Person","65",""
"2012","France","UZ","Males","Total","First time applicant","Person","30",""
"2012","France","UZ","Females","Total","First time applicant","Person","30",""
"2012","France","CN","Total","Total","First time applicant","Person","2,230",""
"2012","France","CN","Males","Total","First time applicant","Person","1,020",""
"2012","France","CN","Females","Total","First time applicant","Person","1,215",""
"2012","France","JP","Total","Total","First time applicant","Person","0",""
"2012","France","JP","Males","Total","First time applicant","Person","0",""
"2012","France","JP","Females","Total","First time applicant","Person","0",""
"2012","France","MN","Total","Total","First time applicant","Person","145",""
"2012","France","MN","Males","Total","First time applicant","Person","70",""
"2012","France","MN","Females","Total","First time applicant","Person","75",""
"2012","France","KP","Total","Total","First time applicant","Person","20",""
"2012","France","KP","Males","Total","First time applicant","Person","15",""
"2012","France","KP","Females","Total","First time applicant","Person","10",""
"2012","France","KR","Total","Total","First time applicant","Person","0",""
"2012","France","KR","Males","Total","First time applicant","Person","0",""
"2012","France","KR","Females","Total","First time applicant","Person","0",""
"2012","France","TW","Total","Total","First time applicant","Person","0",""
"2012","France","TW","Males","Total","First time applicant","Person","0",""
"2012","France","TW","Females","Total","First time applicant","Person","0",""
"2012","France","AF","Total","Total","First time applicant","Person","515",""
"2012","France","AF","Males","Total","First time applicant","Person","370",""
"2012","France","AF","Females","Total","First time applicant","Person","145",""
"2012","France","BD","Total","Total","First time applicant","Person","1,045",""
"2012","France","BD","Males","Total","First time applicant","Person","915",""
"2012","France","BD","Females","Total","First time applicant","Person","130",""
"2012","France","BT","Total","Total","First time applicant","Person","65",""
"2012","France","BT","Males","Total","First time applicant","Person","60",""
"2012","France","BT","Females","Total","First time applicant","Person","10",""
"2012","France","IN","Total","Total","First time applicant","Person","40",""
"2012","France","IN","Males","Total","First time applicant","Person","25",""
"2012","France","IN","Females","Total","First time applicant","Person","15",""
"2012","France","IR","Total","Total","First time applicant","Person","230",""
"2012","France","IR","Males","Total","First time applicant","Person","130",""
"2012","France","IR","Females","Total","First time applicant","Person","105",""
"2012","France","MV","Total","Total","First time applicant","Person","0",""
"2012","France","MV","Males","Total","First time applicant","Person","0",""
"2012","France","MV","Females","Total","First time applicant","Person","0",""
"2012","France","NP","Total","Total","First time applicant","Person","80",""
"2012","France","NP","Males","Total","First time applicant","Person","60",""
"2012","France","NP","Females","Total","First time applicant","Person","15",""
"2012","France","PK","Total","Total","First time applicant","Person","1,940",""
"2012","France","PK","Males","Total","First time applicant","Person","1,830",""
"2012","France","PK","Females","Total","First time applicant","Person","110",""
"2012","France","LK","Total","Total","First time applicant","Person","2,955",""
"2012","France","LK","Males","Total","First time applicant","Person","2,095",""
"2012","France","LK","Females","Total","First time applicant","Person","860",""
"2012","France","BN","Total","Total","First time applicant","Person","0",""
